id,height,weight,label
12993,193,44,thin
12994,144,74,fat
12995,172,75,fat
12996,169,59,normal
12997,195,51,thin
12998,139,59,fat
12999,148,68,fat
13000,125,73,fat
13001,164,70,fat
13002,190,74,normal
13003,191,71,normal
13004,172,42,thin
13005,160,60,normal
13006,144,69,fat
13007,128,42,fat
13008,125,46,fat
13009,193,57,thin
13010,164,71,fat
13011,141,54,fat
13012,120,79,fat
13013,139,76,fat
13014,197,69,thin
13015,128,73,fat
13016,142,73,fat
13017,151,68,fat
13018,152,41,thin
13019,190,73,normal
13020,160,72,fat
13021,167,55,normal
13022,199,63,thin
13023,143,76,fat
13024,151,61,fat
13025,140,64,fat
13026,180,79,normal
13027,192,57,thin
13028,122,50,fat
13029,138,60,fat
13030,137,49,fat
13031,194,76,normal
13032,197,80,normal
13033,131,36,normal
13034,195,61,thin
13035,125,80,fat
13036,120,79,fat
13037,143,45,normal
13038,145,51,normal
13039,160,56,normal
13040,161,68,fat
13041,131,36,normal
13042,121,68,fat
13043,193,79,normal
13044,177,57,thin
13045,159,50,normal
13046,158,52,normal
13047,167,62,normal
13048,167,73,fat
13049,163,44,thin
13050,163,43,thin
13051,126,44,fat
13052,122,70,fat
13053,145,50,normal
13054,193,57,thin
13055,185,54,thin
13056,197,69,thin
13057,152,66,fat
13058,182,74,normal
13059,130,50,fat
13060,197,58,thin
13061,186,66,normal
13062,160,60,normal
13063,129,42,fat
13064,151,50,normal
13065,167,55,normal
13066,186,64,thin
13067,161,36,thin
13068,136,60,fat
13069,139,75,fat
13070,128,61,fat
13071,150,44,normal
13072,175,43,thin
13073,122,63,fat
13074,169,59,normal
13075,143,78,fat
13076,181,78,normal
13077,188,35,thin
13078,121,49,fat
13079,148,38,thin
13080,172,38,thin
13081,147,77,fat
13082,171,77,fat
13083,138,70,fat
13084,188,62,thin
13085,146,44,normal
13086,132,47,fat
13087,140,56,fat
13088,174,69,normal
13089,187,63,thin
13090,193,50,thin
13091,121,47,fat
13092,166,64,normal
13093,169,56,normal
13094,155,58,normal
13095,132,46,fat
13096,144,53,fat
13097,188,41,thin
13098,133,47,fat
13099,142,37,thin
13100,141,37,normal
13101,144,77,fat
13102,179,62,normal
13103,194,55,thin
13104,163,52,normal
13105,154,63,fat
13106,153,58,normal
13107,149,41,thin
13108,158,68,fat
13109,171,62,normal
13110,120,61,fat
13111,157,35,thin
13112,168,52,thin
13113,120,66,fat
13114,159,65,fat
13115,163,43,thin
13116,194,72,normal
13117,186,50,thin
13118,143,45,normal
13119,159,57,normal
13120,147,53,normal
13121,177,69,normal
13122,193,78,normal
13123,133,74,fat
13124,151,59,fat
13125,170,80,fat
13126,176,77,normal
13127,178,48,thin
13128,166,62,normal
13129,168,74,fat
13130,153,75,fat
13131,135,68,fat
13132,194,40,thin
13133,159,50,normal
13134,139,61,fat
13135,197,54,thin
13136,146,40,normal
13137,140,71,fat
13138,127,62,fat
13139,144,75,fat
13140,165,37,thin
13141,191,55,thin
13142,192,37,thin
13143,149,42,normal
13144,194,49,thin
13145,188,77,normal
13146,135,73,fat
13147,182,63,normal
13148,122,72,fat
13149,130,73,fat
13150,166,51,normal
13151,197,63,thin
13152,180,66,normal
13153,127,50,fat
13154,162,42,thin
13155,197,50,thin
13156,122,73,fat
13157,182,67,normal
13158,151,73,fat
13159,200,42,thin
13160,176,74,normal
13161,172,65,normal
13162,200,53,thin
13163,134,47,fat
13164,199,42,thin
13165,131,53,fat
13166,180,77,normal
13167,190,42,thin
13168,182,63,normal
13169,122,66,fat
13170,150,73,fat
13171,135,35,normal
13172,121,56,fat
13173,127,38,normal
13174,196,45,thin
13175,139,57,fat
13176,161,78,fat
13177,194,42,thin
13178,152,49,normal
13179,159,39,thin
13180,173,63,normal
13181,184,75,normal
13182,176,45,thin
13183,186,78,normal
13184,136,37,normal
13185,136,80,fat
13186,177,35,thin
13187,133,57,fat
13188,159,38,thin
13189,121,72,fat
13190,147,36,thin
13191,152,44,normal
13192,152,76,fat
13193,185,35,thin
13194,170,64,normal
13195,164,74,fat
13196,127,74,fat
13197,131,62,fat
13198,128,46,fat
13199,193,56,thin
13200,141,42,normal
13201,188,43,thin
13202,131,59,fat
13203,141,63,fat
13204,120,51,fat
13205,147,55,fat
13206,147,62,fat
13207,138,44,normal
13208,200,48,thin
13209,140,66,fat
13210,153,48,normal
13211,148,38,thin
13212,146,37,thin
13213,192,74,normal
13214,153,54,normal
13215,131,38,normal
13216,125,77,fat
13217,168,73,fat
13218,198,69,thin
13219,182,53,thin
13220,162,77,fat
13221,180,42,thin
13222,177,54,thin
13223,193,54,thin
13224,134,78,fat
13225,155,74,fat
13226,144,72,fat
13227,180,78,normal
13228,163,66,normal
13229,140,40,normal
13230,162,72,fat
13231,127,59,fat
13232,136,70,fat
13233,186,66,normal
13234,159,42,thin
13235,162,66,fat
13236,182,63,normal
13237,149,75,fat
13238,199,56,thin
13239,165,63,normal
13240,200,71,thin
13241,131,63,fat
13242,149,67,fat
13243,135,45,normal
13244,143,75,fat
13245,143,41,normal
13246,172,43,thin
13247,181,74,normal
13248,149,57,fat
13249,171,74,fat
13250,138,66,fat
13251,145,78,fat
13252,136,40,normal
13253,191,52,thin
13254,175,39,thin
13255,185,56,thin
13256,154,40,thin
13257,155,46,normal
13258,183,58,thin
13259,189,64,thin
13260,127,38,normal
13261,139,49,fat
13262,197,53,thin
13263,150,57,fat
13264,139,52,fat
13265,170,35,thin
13266,165,49,thin
13267,159,61,normal
13268,182,63,normal
13269,180,55,thin
13270,167,62,normal
13271,124,43,fat
13272,193,79,normal
13273,125,36,normal
13274,137,80,fat
13275,166,78,fat
13276,133,77,fat
13277,152,37,thin
13278,151,41,thin
13279,127,70,fat
13280,120,39,fat
13281,147,80,fat
13282,135,47,fat
13283,191,74,normal
13284,186,55,thin
13285,184,80,normal
13286,175,53,thin
13287,125,47,fat
13288,134,60,fat
13289,154,62,fat
13290,149,38,thin
13291,136,67,fat
13292,168,39,thin
13293,167,65,normal
13294,143,50,normal
13295,188,41,thin
13296,136,60,fat
13297,125,45,fat
13298,189,56,thin
13299,134,63,fat
13300,150,53,normal
13301,178,47,thin
13302,136,62,fat
13303,128,74,fat
13304,126,62,fat
13305,173,44,thin
13306,183,53,thin
13307,192,72,normal
13308,159,42,thin
13309,188,76,normal
13310,173,59,normal
13311,140,44,normal
13312,164,54,normal
13313,195,79,normal
13314,124,36,normal
13315,173,50,thin
13316,172,71,normal
13317,165,64,normal
13318,198,41,thin
13319,159,57,normal
13320,176,40,thin
13321,165,40,thin
13322,142,54,fat
13323,124,51,fat
13324,200,40,thin
13325,138,78,fat
13326,149,46,normal
13327,124,70,fat
13328,176,74,normal
13329,126,76,fat
13330,190,52,thin
13331,199,44,thin
13332,163,67,fat
13333,200,51,thin
13334,120,69,fat
13335,197,56,thin
13336,155,55,normal
13337,147,44,normal
13338,181,61,normal
13339,190,78,normal
13340,161,39,thin
13341,200,36,thin
13342,146,36,thin
13343,185,73,normal
13344,126,67,fat
13345,144,76,fat
13346,138,70,fat
13347,170,69,normal
13348,137,50,fat
13349,156,38,thin
13350,139,57,fat
13351,146,65,fat
13352,187,75,normal
13353,131,53,fat
13354,174,53,thin
13355,174,70,normal
13356,136,46,normal
13357,144,45,normal
13358,167,52,normal
13359,148,59,fat
13360,122,51,fat
13361,128,46,fat
13362,194,77,normal
13363,157,55,normal
13364,126,51,fat
13365,179,48,thin
13366,166,73,fat
13367,127,44,fat
13368,164,45,thin
13369,187,64,thin
13370,188,37,thin
13371,183,59,thin
13372,171,48,thin
13373,199,65,thin
13374,131,48,fat
13375,156,59,normal
13376,131,35,normal
13377,165,71,fat
13378,191,39,thin
13379,174,70,normal
13380,188,71,normal
13381,140,45,normal
13382,162,74,fat
13383,187,61,thin
13384,143,62,fat
13385,198,57,thin
13386,186,58,thin
13387,171,42,thin
13388,171,47,thin
13389,175,60,normal
13390,129,41,normal
13391,130,63,fat
13392,155,69,fat
13393,155,71,fat
13394,192,65,thin
13395,154,53,normal
13396,184,59,thin
13397,188,72,normal
13398,200,43,thin
13399,175,47,thin
13400,170,47,thin
13401,158,57,normal
13402,145,75,fat
13403,176,71,normal
13404,150,50,normal
13405,179,35,thin
13406,148,38,thin
13407,134,78,fat
13408,191,55,thin
13409,165,63,normal
13410,169,51,thin
13411,174,47,thin
13412,130,41,normal
13413,182,59,thin
13414,193,54,thin
13415,192,48,thin
13416,185,67,normal
13417,129,46,fat
13418,187,42,thin
13419,147,66,fat
13420,177,62,normal
13421,139,41,normal
13422,197,64,thin
13423,128,54,fat
13424,182,46,thin
13425,126,59,fat
13426,174,67,normal
13427,146,46,normal
13428,163,44,thin
13429,195,36,thin
13430,150,68,fat
13431,171,63,normal
13432,168,41,thin
13433,137,70,fat
13434,200,40,thin
13435,154,66,fat
13436,154,64,fat
13437,197,60,thin
13438,125,51,fat
13439,200,66,thin
13440,133,60,fat
13441,160,53,normal
13442,130,75,fat
13443,128,57,fat
13444,177,43,thin
13445,126,72,fat
13446,145,49,normal
13447,172,78,fat
13448,156,37,thin
13449,130,71,fat
13450,183,35,thin
13451,148,55,fat
13452,161,46,thin
13453,131,70,fat
13454,180,35,thin
13455,121,35,normal
13456,170,36,thin
13457,154,36,thin
13458,195,37,thin
13459,166,58,normal
13460,149,64,fat
13461,178,70,normal
13462,183,68,normal
13463,196,59,thin
13464,120,51,fat
13465,127,74,fat
13466,183,45,thin
13467,122,48,fat
13468,185,73,normal
13469,135,61,fat
13470,146,73,fat
13471,148,36,thin
13472,158,50,normal
13473,132,78,fat
13474,194,52,thin
13475,184,65,normal
13476,200,77,normal
13477,178,70,normal
13478,143,56,fat
13479,198,40,thin
13480,132,71,fat
13481,135,44,normal
13482,196,54,thin
13483,161,57,normal
13484,126,55,fat
13485,125,35,normal
13486,130,65,fat
13487,122,49,fat
13488,142,49,normal
13489,182,47,thin
13490,159,59,normal
13491,159,74,fat
13492,132,46,fat
13493,134,37,normal
13494,157,47,normal
13495,194,52,thin
13496,196,38,thin
13497,132,45,fat
13498,185,63,thin
13499,160,38,thin
13500,197,62,thin
13501,150,76,fat
13502,120,37,fat
13503,171,49,thin
13504,164,41,thin
13505,197,57,thin
13506,120,41,fat
13507,158,70,fat
13508,141,51,fat
13509,162,54,normal
13510,184,61,thin
13511,175,74,normal
13512,185,52,thin
13513,160,36,thin
13514,125,69,fat
13515,163,39,thin
13516,135,50,fat
13517,161,50,normal
13518,196,79,normal
13519,121,77,fat
13520,182,64,normal
13521,149,54,normal
13522,188,65,thin
13523,162,74,fat
13524,174,51,thin
13525,180,67,normal
13526,154,60,fat
13527,143,79,fat
13528,147,36,thin
13529,174,78,fat
13530,163,73,fat
13531,133,65,fat
13532,128,43,fat
13533,170,80,fat
13534,129,65,fat
13535,184,59,thin
13536,200,60,thin
13537,200,55,thin
13538,162,41,thin
13539,129,37,normal
13540,167,41,thin
13541,169,63,normal
13542,200,54,thin
13543,131,46,fat
13544,157,70,fat
13545,136,56,fat
13546,188,58,thin
13547,198,52,thin
13548,173,63,normal
13549,154,78,fat
13550,199,49,thin
13551,178,68,normal
13552,152,65,fat
13553,174,73,normal
13554,197,48,thin
13555,154,42,thin
13556,172,35,thin
13557,148,55,fat
13558,190,47,thin
13559,128,60,fat
13560,155,76,fat
13561,191,76,normal
13562,183,51,thin
13563,177,44,thin
13564,184,50,thin
13565,129,48,fat
13566,121,79,fat
13567,131,58,fat
13568,187,70,normal
13569,177,62,normal
13570,130,66,fat
13571,154,61,fat
13572,146,62,fat
13573,154,78,fat
13574,185,60,thin
13575,121,52,fat
13576,129,75,fat
13577,176,75,normal
13578,170,76,fat
13579,123,69,fat
13580,131,74,fat
13581,177,73,normal
13582,172,48,thin
13583,137,44,normal
13584,135,45,normal
13585,173,57,normal
13586,142,46,normal
13587,149,54,normal
13588,129,35,normal
13589,182,35,thin
13590,152,58,fat
13591,129,48,fat
13592,198,56,thin
13593,159,70,fat
13594,133,70,fat
13595,143,61,fat
13596,169,61,normal
13597,126,62,fat
13598,133,35,normal
13599,153,53,normal
13600,165,54,normal
13601,189,56,thin
13602,164,78,fat
13603,172,70,normal
13604,169,40,thin
13605,195,49,thin
13606,135,47,fat
13607,147,76,fat
13608,173,53,thin
13609,131,67,fat
13610,126,41,fat
13611,167,63,normal
13612,180,42,thin
13613,185,53,thin
13614,126,76,fat
13615,181,71,normal
13616,131,79,fat
13617,197,40,thin
13618,141,45,normal
13619,169,72,fat
13620,124,35,normal
13621,131,63,fat
13622,177,54,thin
13623,120,54,fat
13624,173,71,normal
13625,146,78,fat
13626,142,71,fat
13627,200,70,thin
13628,187,61,thin
13629,181,67,normal
13630,126,49,fat
13631,177,38,thin
13632,181,78,normal
13633,170,80,fat
13634,120,77,fat
13635,184,79,normal
13636,180,59,thin
13637,152,45,normal
13638,154,66,fat
13639,124,39,fat
13640,154,36,thin
13641,197,42,thin
13642,132,52,fat
13643,175,45,thin
13644,151,69,fat
13645,134,73,fat
13646,180,59,thin
13647,165,60,normal
13648,140,58,fat
13649,133,40,normal
13650,160,67,fat
13651,131,47,fat
13652,140,58,fat
13653,178,63,normal
13654,170,39,thin
13655,197,42,thin
13656,142,75,fat
13657,186,58,thin
13658,195,53,thin
13659,128,71,fat
13660,185,57,thin
13661,127,47,fat
13662,146,66,fat
13663,137,35,normal
13664,171,65,normal
13665,170,46,thin
13666,176,53,thin
13667,127,55,fat
13668,200,49,thin
13669,161,41,thin
13670,127,65,fat
13671,144,42,normal
13672,200,78,normal
13673,150,73,fat
13674,121,60,fat
13675,128,58,fat
13676,185,73,normal
13677,155,39,thin
13678,146,56,fat
13679,173,73,normal
13680,160,78,fat
13681,195,36,thin
13682,196,63,thin
13683,158,71,fat
13684,182,64,normal
13685,139,69,fat
13686,178,44,thin
13687,147,49,normal
13688,164,46,thin
13689,151,58,fat
13690,151,36,thin
13691,182,69,normal
13692,181,40,thin
13693,128,71,fat
13694,183,50,thin
13695,192,76,normal
13696,146,70,fat
13697,191,71,normal
13698,195,46,thin
13699,167,69,normal
13700,170,36,thin
13701,174,41,thin
13702,131,55,fat
13703,192,60,thin
13704,168,60,normal
13705,189,43,thin
13706,195,78,normal
13707,152,62,fat
13708,178,39,thin
13709,169,70,normal
13710,125,56,fat
13711,181,41,thin
13712,123,66,fat
13713,129,40,normal
13714,146,60,fat
13715,192,69,normal
13716,157,70,fat
13717,145,50,normal
13718,155,78,fat
13719,150,77,fat
13720,191,41,thin
13721,160,74,fat
13722,191,76,normal
13723,177,41,thin
13724,155,68,fat
13725,173,51,thin
13726,155,77,fat
13727,182,53,thin
13728,134,68,fat
13729,127,54,fat
13730,154,76,fat
13731,148,67,fat
13732,191,60,thin
13733,162,63,normal
13734,127,59,fat
13735,179,46,thin
13736,171,57,normal
13737,123,63,fat
13738,167,73,fat
13739,135,64,fat
13740,149,70,fat
13741,193,78,normal
13742,182,78,normal
13743,183,58,thin
13744,133,79,fat
13745,130,67,fat
13746,142,44,normal
13747,124,63,fat
13748,123,79,fat
13749,131,37,normal
13750,143,79,fat
13751,125,58,fat
13752,193,45,thin
13753,198,79,normal
13754,151,79,fat
13755,139,75,fat
13756,124,72,fat
13757,129,60,fat
13758,146,71,fat
13759,179,54,thin
13760,127,54,fat
13761,175,71,normal
13762,170,54,normal
13763,186,62,thin
13764,130,50,fat
13765,175,51,thin
13766,187,54,thin
13767,150,53,normal
13768,168,71,fat
13769,194,38,thin
13770,123,53,fat
13771,198,68,thin
13772,144,69,fat
13773,189,80,normal
13774,193,62,thin
13775,146,60,fat
13776,175,59,normal
13777,161,57,normal
13778,170,71,normal
13779,195,63,thin
13780,191,56,thin
13781,144,62,fat
13782,191,38,thin
13783,196,55,thin
13784,126,40,fat
13785,123,50,fat
13786,184,40,thin
13787,126,55,fat
13788,173,76,fat
13789,190,71,normal
13790,171,58,normal
13791,145,61,fat
13792,190,62,thin
13793,152,80,fat
13794,193,77,normal
13795,152,58,fat
13796,167,39,thin
13797,131,47,fat
13798,193,57,thin
13799,178,61,normal
13800,153,79,fat
13801,149,64,fat
13802,189,46,thin
13803,153,71,fat
13804,189,37,thin
13805,153,63,fat
13806,176,57,thin
13807,178,65,normal
13808,175,72,normal
13809,163,56,normal
13810,162,75,fat
13811,127,54,fat
13812,134,78,fat
13813,161,58,normal
13814,147,49,normal
13815,165,47,thin
13816,188,67,normal
13817,196,66,thin
13818,169,53,normal
13819,169,35,thin
13820,153,44,normal
13821,155,69,fat
13822,190,78,normal
13823,186,80,normal
13824,177,65,normal
13825,161,58,normal
13826,154,45,normal
13827,175,39,thin
13828,144,69,fat
13829,151,79,fat
13830,185,73,normal
13831,167,66,normal
13832,192,45,thin
13833,143,38,normal
13834,153,64,fat
13835,145,65,fat
13836,180,43,thin
13837,143,61,fat
13838,169,61,normal
13839,141,54,fat
13840,176,57,thin
13841,131,44,fat
13842,186,75,normal
13843,138,65,fat
13844,159,67,fat
13845,186,77,normal
13846,155,62,fat
13847,193,72,normal
13848,139,50,fat
13849,150,52,normal
13850,168,63,normal
13851,167,47,thin
13852,139,75,fat
13853,142,49,normal
13854,134,44,normal
13855,136,56,fat
13856,140,36,thin
13857,188,51,thin
13858,120,57,fat
13859,130,79,fat
13860,153,51,normal
13861,200,45,thin
13862,124,51,fat
13863,184,79,normal
13864,152,64,fat
13865,191,69,normal
13866,195,52,thin
13867,164,79,fat
13868,121,51,fat
13869,138,67,fat
13870,136,62,fat
13871,140,41,normal
13872,186,41,thin
13873,159,60,normal
13874,147,66,fat
13875,179,53,thin
13876,170,49,thin
13877,164,56,normal
13878,166,46,thin
13879,139,53,fat
13880,191,48,thin
13881,199,47,thin
13882,169,45,thin
13883,170,43,thin
13884,169,38,thin
13885,162,40,thin
13886,158,48,normal
13887,181,51,thin
13888,151,70,fat
13889,178,54,thin
13890,131,37,normal
13891,164,71,fat
13892,178,73,normal
13893,182,74,normal
13894,176,66,normal
13895,131,47,fat
13896,177,80,fat
13897,136,54,fat
13898,129,59,fat
13899,126,66,fat
13900,128,74,fat
13901,168,38,thin
13902,171,38,thin
13903,170,67,normal
13904,166,73,fat
13905,163,69,fat
13906,144,37,thin
13907,155,66,fat
13908,176,79,fat
13909,156,61,fat
13910,134,72,fat
13911,188,70,normal
13912,195,45,thin
13913,164,74,fat
13914,164,79,fat
13915,188,63,thin
13916,173,76,fat
13917,188,53,thin
13918,174,74,normal
13919,177,49,thin
13920,141,50,fat
13921,179,46,thin
13922,131,45,fat
13923,186,68,normal
13924,148,59,fat
13925,124,78,fat
13926,144,65,fat
13927,161,43,thin
13928,143,45,normal
13929,187,47,thin
13930,161,41,thin
13931,186,66,normal
13932,178,64,normal
13933,173,38,thin
13934,172,40,thin
13935,155,68,fat
13936,174,76,fat
13937,132,45,fat
13938,155,44,thin
13939,168,58,normal
13940,122,65,fat
13941,141,80,fat
13942,140,78,fat
13943,177,75,normal
13944,183,40,thin
13945,155,40,thin
13946,133,65,fat
13947,155,53,normal
13948,151,50,normal
13949,185,70,normal
13950,138,39,normal
13951,173,47,thin
13952,163,74,fat
13953,152,45,normal
13954,192,62,thin
13955,138,60,fat
13956,167,42,thin
13957,140,63,fat
13958,134,40,normal
13959,139,68,fat
13960,126,42,fat
13961,184,52,thin
13962,167,78,fat
13963,149,55,normal
13964,130,36,normal
13965,187,66,normal
13966,135,55,fat
13967,142,73,fat
13968,170,46,thin
13969,144,80,fat
13970,169,58,normal
13971,188,57,thin
13972,171,80,fat
13973,174,50,thin
13974,122,72,fat
13975,130,49,fat
13976,122,61,fat
13977,128,66,fat
13978,167,66,normal
13979,164,80,fat
13980,181,59,thin
13981,162,62,normal
13982,182,50,thin
13983,187,64,thin
13984,155,79,fat
13985,162,68,fat
13986,196,55,thin
13987,184,59,thin
13988,190,73,normal
13989,196,78,normal
13990,163,68,fat
13991,179,80,normal
13992,159,67,fat
13993,189,63,thin
13994,155,62,fat
13995,185,79,normal
13996,167,56,normal
13997,142,45,normal
13998,160,44,thin
13999,158,80,fat
14000,131,53,fat
14001,178,73,normal
14002,185,56,thin
14003,176,76,normal
14004,188,38,thin
14005,162,75,fat
14006,199,65,thin
14007,187,37,thin
14008,137,40,normal
14009,157,37,thin
14010,151,46,normal
14011,184,49,thin
14012,182,71,normal
14013,144,50,normal
14014,132,57,fat
14015,183,49,thin
14016,147,44,normal
14017,150,47,normal
14018,161,73,fat
14019,141,65,fat
14020,130,40,normal
14021,153,49,normal
14022,148,47,normal
14023,134,60,fat
14024,190,48,thin
14025,122,80,fat
14026,200,54,thin
14027,192,35,thin
14028,191,59,thin
14029,132,49,fat
14030,166,52,normal
14031,168,53,normal
14032,164,73,fat
14033,184,61,thin
14034,156,41,thin
14035,164,62,normal
14036,172,61,normal
14037,143,58,fat
14038,136,53,fat
14039,175,56,thin
14040,135,67,fat
14041,189,70,normal
14042,168,50,thin
14043,137,74,fat
14044,124,47,fat
14045,150,41,thin
14046,168,44,thin
14047,129,71,fat
14048,137,68,fat
14049,149,66,fat
14050,139,57,fat
14051,186,74,normal
14052,168,45,thin
14053,165,40,thin
14054,125,58,fat
14055,191,73,normal
14056,157,77,fat
14057,144,75,fat
14058,155,66,fat
14059,197,37,thin
14060,131,75,fat
14061,186,59,thin
14062,189,55,thin
14063,174,71,normal
14064,137,60,fat
14065,147,75,fat
14066,186,41,thin
